Date,Good,Amount
"""1845-7-12",fertilizer,64.15396
"""1845-7-12",explosives,29.21841
"""1845-7-12",clipper_convoy,1.85486
"""1845-7-12",steamer_convoy,54.20496
"""1845-7-12",fabric,875.91263
"""1845-7-12",lumber,1437.86090
"""1845-7-12",paper,118.86307
"""1845-7-12",cattle,358.89200
"""1845-7-12",fish,393.70352
"""1845-7-12",fruit,585.15512
"""1845-7-12",grain,763.49469
"""1845-7-12",tobacco,262.61084
"""1845-7-12",coffee,21.97125
"""1845-7-12",opium,74.67804
"""1845-7-12",wine,227.63242
"""1845-7-12",liquor,151.58899
"""1845-7-12",regular_clothes,142.81332
"""1845-7-12",luxury_clothes,16.66806
"""1845-7-12",furniture,278.90268
"""1845-7-12",luxury_furniture,17.80707
"""1845-6-28",grain,1.67813
"""1845-6-28",tobacco,1.33420
"""1845-6-24",cattle,7.67224
"""1845-6-24",grain,2.12140
"""1845-6-24",liquor,0.38660
"""1845-6-22",cattle,4.15930
"""1845-6-22",grain,9.42987
"""1845-6-22",liquor,0.16742
"""1845-6-22",furniture,0.72989
"""1845-6-20",fruit,0.28122
"""1845-6-16",tropical_wood,2.51749
"""1845-6-16",cattle,9.25314
"""1845-6-16",luxury_furniture,0.00003
"""1845-6-12",coal,3.72452
"""1845-6-2",fish,2.74976
"""1845-5-27",clipper_convoy,0.66403
"""1845-5-27",fish,1.78781
"""1845-5-27",grain,0.04947
"""1845-5-17",canned_food,1.24973
"""1845-5-17",glass,0.49634
"""1845-5-17",cattle,0.09784
"""1845-5-17",grain,0.01511
"""1845-5-17",tobacco,0.65741
"""1845-5-15",fruit,4.26404
"""1845-5-15",grain,0.05698
"""1845-5-13",cotton,0.68542
"""1845-5-13",fertilizer,0.31897
"""1845-5-13",cattle,1.47632
"""1845-5-7",cattle,27.16177
"""1845-5-7",grain,0.00003
"""1845-5-7",liquor,0.01077
"""1845-5-5",coffee,2.46646
"""1845-5-1",timber,8.27319
"""1845-5-1",fruit,11.91519
"""1845-5-1",liquor,0.00006
"""1845-4-29",coffee,7.61340
"""1845-4-25",fabric,1.47217
"""1845-4-25",cattle,3.29123
"""1845-4-25",coffee,1.09253
"""1845-4-25",liquor,0.04376
"""1845-4-25",regular_clothes,0.00174
"""1845-4-21",timber,52.65527
"""1845-4-21",fruit,23.94470
"""1845-4-11",iron,2.50250
"""1845-4-11",timber,8.57959
"""1845-4-11",fruit,3.24286
"""1845-4-7",grain,0.93207
"""1845-4-3",wool,0.00003
"""1845-4-3",coal,3.31198
"""1845-4-3",precious_goods,0.64307
"""1845-4-3",cement,0.07758
"""1845-4-3",glass,0.16840
"""1845-4-3",grain,0.00003
"""1845-4-3",liquor,0.00217
"""1845-3-26",grain,9.24478
"""1845-3-26",liquor,0.02679
"""1845-3-18",tropical_wood,5.12833
"""1845-3-18",fish,0.02859
"""1845-3-18",grain,10.05045
"""1845-3-18",luxury_furniture,0.29575
"""1845-3-10",cattle,2.74036
"""1845-3-10",grain,0.00006
"""1845-3-10",coffee,10.47955
"""1845-2-28",grain,0.77740
"""1845-2-28",liquor,0.00003
"""1845-2-28",regular_clothes,0.00003
"""1845-2-24",cattle,4.58578
"""1845-2-24",fruit,0.45920
"""1845-2-24",grain,0.00003
"""1845-2-24",liquor,0.00003
"""1845-2-18",fruit,5.42065
"""1845-2-16",canned_food,0.06174
"""1845-2-16",cotton,3.74081
"""1845-2-16",wool,0.42502
"""1845-2-16",cement,0.25208
"""1845-2-16",glass,0.00006
"""1845-2-16",fertilizer,0.04984
"""1845-2-16",clipper_convoy,0.74524
"""1845-2-16",paper,0.01141
"""1845-2-16",cattle,7.23593
"""1845-2-16",fruit,7.63483
"""1845-2-16",grain,0.58093
"""1845-2-16",liquor,0.32678
"""1845-2-16",regular_clothes,1.33627
"""1845-2-16",furniture,1.08255
"""1845-2-14",wool,2.12131
"""1845-2-14",fish,0.36429
"""1845-2-14",furniture,0.00003
"""1845-2-8",tropical_wood,21.97421
"""1845-2-6",grain,2.53311
"""1845-2-4",wool,3.22363
"""1845-2-4",grain,0.12210
"""1845-1-31",timber,26.17065
"""1845-1-31",tobacco,0.00003
"""1845-1-15",precious_metal,1.91647
"""1845-1-15",grain,0.72235
"""1845-1-15",coffee,0.10889
"""1845-1-11",sulphur,1.91107
"""1845-1-11",timber,3.10480
"""1845-1-11",fertilizer,0.23611
"""1845-1-9",grain,0.66296
"""1845-1-5",fish,3.54791
"""1845-12-30",dye,0.03281
"""1845-12-30",timber,1.33145
"""1845-12-30",lumber,1.86493
"""1845-12-30",paper,0.37338
"""1845-12-30",fish,0.05212
"""1845-12-30",grain,0.00006
"""1845-12-30",furniture,1.24051
"""1845-12-28",grain,0.06067
"""1845-12-28",liquor,0.26675
"""1845-12-26",ammunition,5.77255
"""1845-12-26",small_arms,0.83524
"""1845-12-26",artillery,1.10425
"""1845-12-26",canned_food,29.85941
"""1845-12-26",cotton,0.83533
"""1845-12-26",wool,43.60327
"""1845-12-26",coal,23.22614
"""1845-12-26",iron,62.84879
"""1845-12-26",tropical_wood,2.93878
"""1845-12-26",precious_goods,0.42847
"""1845-12-26",steel,31.74338
"""1845-12-26",cement,0.02069
"""1845-12-26",glass,143.06906
"""1845-12-26",fertilizer,1.82355
"""1845-12-26",explosives,2.30392
"""1845-12-26",clipper_convoy,2.29507
"""1845-12-26",fabric,0.98734
"""1845-12-26",lumber,94.05670
"""1845-12-26",paper,4.99667
"""1845-12-26",cattle,13.47623
"""1845-12-26",fish,53.28726
"""1845-12-26",fruit,103.20544
"""1845-12-26",grain,101.22824
"""1845-12-26",tobacco,34.65179
"""1845-12-26",coffee,25.89926
"""1845-12-26",wine,77.56165
"""1845-12-26",liquor,6.78357
"""1845-12-26",regular_clothes,1.66769
"""1845-12-26",furniture,62.30164
"""1845-12-26",luxury_furniture,0.85037
"""1845-12-24",ammunition,36.83191
"""1845-12-24",small_arms,16.18515
"""1845-12-24",artillery,2.95944
"""1845-12-24",canned_food,64.59305
"""1845-12-24",cotton,191.29135
"""1845-12-24",dye,93.05026
"""1845-12-24",wool,1446.12180
"""1845-12-24",silk,19.36252
"""1845-12-24",coal,429.56970
"""1845-12-24",sulphur,27.85760
"""1845-12-24",iron,62.54285
"""1845-12-24",timber,356.49661
"""1845-12-24",tropical_wood,26.63953
"""1845-12-24",precious_metal,18.62723
"""1845-12-24",precious_goods,21.71115
"""1845-12-24",steel,211.35040
"""1845-12-24",cement,18.46140
"""1845-12-24",machine_parts,6.80865
"""1845-12-24",glass,252.77991
"""1845-12-24",fertilizer,64.25854
"""1845-12-24",explosives,29.22128
"""1845-12-24",clipper_convoy,1.85532
"""1845-12-24",steamer_convoy,54.20703
"""1845-12-24",fabric,875.91263
"""1845-12-24",lumber,1436.26544
"""1845-12-24",paper,119.29544
"""1845-12-24",cattle,364.24017
"""1845-12-24",fish,399.15399
"""1845-12-24",fruit,588.42752
"""1845-12-24",grain,773.81921
"""1845-12-24",tobacco,263.15424
"""1845-12-24",coffee,22.32907
"""1845-12-24",opium,74.90305
"""1845-12-24",wine,227.69998
"""1845-12-24",liquor,152.40234
"""1845-12-24",regular_clothes,143.66492
"""1845-12-24",luxury_clothes,16.67514
"""1845-12-24",furniture,279.60135
"""1845-12-24",luxury_furniture,17.81442
"""1845-12-18",cotton,8.26266
"""1845-12-18",fish,4.57089
"""1845-12-18",fruit,1.96097
"""1845-12-18",grain,8.38058
"""1845-12-18",wine,0.95258
"""1845-12-16",silk,2.61432
"""1845-12-16",fish,5.57373
"""1845-12-16",tea,2.81674
"""1845-12-16",liquor,0.70428
"""1845-12-14",grain,2.01215
"""1845-12-12",coal,21.77094
"""1845-12-12",iron,0.78436
"""1845-12-12",cement,0.14050
"""1845-12-12",glass,0.50574
"""1845-12-12",fabric,6.48193
"""1845-12-12",tobacco,2.10095
"""1845-12-12",tea,1.04333
"""1845-12-10",sulphur,0.08752
"""1845-12-10",iron,5.04602
"""1845-12-10",fertilizer,5.51761
"""1845-12-10",fish,13.08197
"""1845-12-10",grain,1.47720
"""1845-12-8",dye,1.55859
"""1845-12-8",coal,0.00003
"""1845-12-8",precious_metal,12.34839
"""1845-12-8",cement,0.68057
"""1845-12-8",glass,1.03760
"""1845-12-8",fish,0.41995
"""1845-12-8",grain,13.50516
"""1845-12-8",tobacco,0.00305
"""1845-12-8",tea,15.41486
"""1845-12-8",regular_clothes,0.12625
"""1845-12-8",luxury_clothes,0.00204
"""1845-12-6",timber,24.11133
"""1845-12-6",glass,3.14215
"""1845-12-6",fish,11.06934
"""1845-12-6",tobacco,7.91046
"""1845-12-4",silk,1.00415
"""1845-12-4",iron,6.09595
"""1845-12-4",grain,5.77347
"""1845-11-12",ammunition,27.61404
"""1845-11-12",small_arms,16.03964
"""1845-11-12",artillery,8.60110
"""1845-11-12",canned_food,43.48016
"""1845-11-12",wool,109.17285
"""1845-11-12",silk,0.08487
"""1845-11-12",coal,243.08224
"""1845-11-12",sulphur,7.68005
"""1845-11-12",iron,62.48578
"""1845-11-12",timber,1303.03592
"""1845-11-12",precious_metal,12.37698
"""1845-11-12",steel,138.44730
"""1845-11-12",cement,9.08340
"""1845-11-12",glass,150.26361
"""1845-11-12",fertilizer,34.33554
"""1845-11-12",explosives,36.93716
"""1845-11-12",fabric,1.33600
"""1845-11-12",lumber,1113.62338
"""1845-11-12",paper,190.13535
"""1845-11-12",cattle,176.19492
"""1845-11-12",fish,30.70099
"""1845-11-12",fruit,45.62689
"""1845-11-12",grain,425.31989
"""1845-11-12",opium,0.11957
"""1845-11-12",wine,98.49701
"""1845-11-12",liquor,18.57208
"""1845-11-12",regular_clothes,1.42236
"""1845-11-12",luxury_clothes,2.43881
"""1845-11-12",furniture,207.25943
"""1845-11-12",luxury_furniture,7.30652
"""1845-11-10",ammunition,36.67075
"""1845-11-10",small_arms,16.12598
"""1845-11-10",artillery,2.81409
"""1845-11-10",canned_food,64.82236
"""1845-11-10",cotton,187.80569
"""1845-11-10",dye,92.59561
"""1845-11-10",wool,1442.33856
"""1845-11-10",silk,17.33780
"""1845-11-10",coal,427.24902
"""1845-11-10",sulphur,21.51733
"""1845-11-10",iron,62.41275
"""1845-11-10",timber,356.05716
"""1845-11-10",tropical_wood,26.63953
"""1845-11-10",precious_metal,18.62723
"""1845-11-10",precious_goods,26.10016
"""1845-11-10",steel,211.20853
"""1845-11-10",cement,18.26886
"""1845-11-10",machine_parts,6.76944
"""1845-11-10",glass,241.96402
"""1845-11-10",fertilizer,66.50211
"""1845-11-10",explosives,28.95453
"""1845-11-10",clipper_convoy,1.58679
"""1845-11-10",steamer_convoy,53.93588
"""1845-11-10",fabric,879.27151
"""1845-11-10",lumber,1435.31488
"""1845-11-10",paper,114.80331
"""1845-11-10",cattle,360.97379
"""1845-11-10",fish,399.50116
"""1845-11-10",fruit,577.10828
"""1845-11-10",grain,770.63327
"""1845-11-10",tobacco,260.27798
"""1845-11-10",coffee,19.78717
"""1845-11-10",opium,74.79742
"""1845-11-10",wine,230.69946
"""1845-11-10",liquor,147.12903
"""1845-11-10",regular_clothes,131.29196
"""1845-11-10",luxury_clothes,16.87479
"""1845-11-10",furniture,268.63614
"""1845-11-10",luxury_furniture,17.72507
"""1845-11-8",ammunition,27.75967
"""1845-11-8",small_arms,16.01251
"""1845-11-8",artillery,8.74722
"""1845-11-8",canned_food,43.36417
"""1845-11-8",wool,107.51065
"""1845-11-8",silk,0.20602
"""1845-11-8",coal,240.81671
"""1845-11-8",sulphur,6.04608
"""1845-11-8",iron,63.89389
"""1845-11-8",timber,1374.19086
"""1845-11-8",precious_metal,12.37698
"""1845-11-8",steel,138.68054
"""1845-11-8",cement,9.31891
"""1845-11-8",glass,155.86356
"""1845-11-8",fertilizer,34.54501
"""1845-11-8",explosives,36.44574
"""1845-11-8",clipper_convoy,0.02072
"""1845-11-8",fabric,1.33600
"""1845-11-8",lumber,1082.20441
"""1845-11-8",paper,188.84543
"""1845-11-8",cattle,173.78375
"""1845-11-8",fish,30.32993
"""1845-11-8",fruit,49.98306
"""1845-11-8",grain,427.15973
"""1845-11-8",opium,0.11172
"""1845-11-8",wine,97.23056
"""1845-11-8",liquor,13.38242
"""1845-11-8",regular_clothes,0.14188
"""1845-11-8",luxury_clothes,2.39307
"""1845-11-8",furniture,203.57651
"""1845-11-8",luxury_furniture,7.25986
"""1845-11-6",ammunition,1.21683
"""1845-11-6",iron,0.00122
"""1845-11-6",timber,27.30298
"""1845-11-6",precious_metal,3.61725
"""1845-11-6",steel,0.44424
"""1845-11-6",lumber,3.25562
"""1845-11-6",fish,8.60513
"""1845-11-6",grain,0.00003
"""1845-11-6",liquor,0.00821
"""1845-11-6",furniture,0.00314
"""1845-11-2",small_arms,0.02008
"""1845-11-2",artillery,0.32886
"""1845-11-2",canned_food,0.02881
"""1845-11-2",coal,1.08453
"""1845-11-2",iron,4.05627
"""1845-11-2",timber,95.65897
"""1845-11-2",steel,4.06479
"""1845-11-2",glass,0.22687
"""1845-11-2",fertilizer,0.09589
"""1845-11-2",paper,1.78168
"""1845-11-2",fish,12.33368
"""1845-11-2",grain,4.33121
"""1845-11-2",regular_clothes,0.70596
"""1845-11-2",furniture,0.44421
"""1845-10-31",ammunition,1.04919
"""1845-10-31",small_arms,3.17044
"""1845-10-31",wool,48.39832
"""1845-10-31",coal,56.81079
"""1845-10-31",sulphur,11.40997
"""1845-10-31",iron,6.34903
"""1845-10-31",timber,9.51917
"""1845-10-31",steel,2.15909
"""1845-10-31",cement,2.68585
"""1845-10-31",machine_parts,0.34338
"""1845-10-31",glass,0.00018
"""1845-10-31",fertilizer,0.05728
"""1845-10-31",explosives,0.08206
"""1845-10-31",clipper_convoy,0.89984
"""1845-10-31",cattle,1.01849
"""1845-10-31",grain,0.00003
"""1845-10-31",liquor,6.53851
"""1845-10-31",furniture,0.05365
"""1845-10-23",ammunition,0.31598
"""1845-10-23",canned_food,1.74780
"""1845-10-23",dye,0.48407
"""1845-10-23",wool,0.00003
"""1845-10-23",sulphur,46.65463
"""1845-10-23",timber,0.01526
"""1845-10-23",precious_metal,6.05814
"""1845-10-23",steel,0.01093
"""1845-10-23",glass,0.84143
"""1845-10-23",fertilizer,26.69403
"""1845-10-23",explosives,1.51529
"""1845-10-23",cattle,0.00003
"""1845-10-23",fish,0.00003
"""1845-10-23",grain,0.00003
"""1845-10-23",tobacco,2.09583
"""1845-10-23",coffee,51.13565
"""1845-10-23",wine,6.32031
"""1845-10-23",liquor,0.00250
"""1845-10-23",regular_clothes,0.94772
"""1845-10-23",furniture,4.84808
"""1845-10-23",luxury_furniture,0.01624
"""1845-10-21",ammunition,5.26218
"""1845-10-21",small_arms,0.83377
"""1845-10-21",artillery,0.72229
"""1845-10-21",canned_food,32.00909
"""1845-10-21",cotton,1.67065
"""1845-10-21",wool,44.05777
"""1845-10-21",coal,19.81958
"""1845-10-21",iron,64.80695
"""1845-10-21",precious_goods,0.85693
"""1845-10-21",steel,30.99371
"""1845-10-21",cement,0.03040
"""1845-10-21",glass,120.08188
"""1845-10-21",fertilizer,1.79904
"""1845-10-21",explosives,2.20554
"""1845-10-21",clipper_convoy,0.82626
"""1845-10-21",lumber,50.42365
"""1845-10-21",paper,7.56918
"""1845-10-21",cattle,0.00003
"""1845-10-21",fish,41.22299
"""1845-10-21",fruit,105.34259
"""1845-10-21",grain,89.02625
"""1845-10-21",tobacco,30.24261
"""1845-10-21",coffee,28.97003
"""1845-10-21",wine,84.05243
"""1845-10-21",liquor,4.25269
"""1845-10-21",regular_clothes,1.44794
"""1845-10-21",furniture,58.47812
"""1845-10-21",luxury_furniture,1.18033
"""1845-10-17",ammunition,3.48434
"""1845-10-17",small_arms,0.62753
"""1845-10-17",artillery,0.52603
"""1845-10-17",canned_food,10.41257
"""1845-10-17",cotton,0.34921
"""1845-10-17",wool,0.00003
"""1845-10-17",iron,22.01245
"""1845-10-17",precious_goods,0.42847
"""1845-10-17",steel,14.55902
"""1845-10-17",cement,0.00327
"""1845-10-17",glass,35.07404
"""1845-10-17",explosives,1.47516
"""1845-10-17",clipper_convoy,0.26315
"""1845-10-17",paper,0.50372
"""1845-10-17",fish,0.00003
"""1845-10-17",fruit,0.00003
"""1845-10-17",grain,0.00003
"""1845-10-17",tobacco,26.19415
"""1845-10-17",coffee,19.42139
"""1845-10-17",wine,26.81454
"""1845-10-17",liquor,1.85333
"""1845-10-17",regular_clothes,0.04263
"""1845-10-17",furniture,49.79538
"""1845-10-17",luxury_furniture,0.29007
"""1845-10-13",ammunition,7.70416
"""1845-10-13",small_arms,3.08188
"""1845-10-13",artillery,1.60629
"""1845-10-13",canned_food,13.02307
"""1845-10-13",coal,339.73764
"""1845-10-13",sulphur,8.83923
"""1845-10-13",iron,95.05963
"""1845-10-13",timber,48.57376
"""1845-10-13",steel,65.92758
"""1845-10-13",cement,7.08939
"""1845-10-13",machine_parts,3.08340
"""1845-10-13",glass,56.80444
"""1845-10-13",fertilizer,2.05969
"""1845-10-13",explosives,1.65536
"""1845-10-13",clipper_convoy,0.22977
"""1845-10-13",fabric,55.81879
"""1845-10-13",lumber,64.74969
"""1845-10-13",paper,12.32626
"""1845-10-13",cattle,74.92679
"""1845-10-13",fish,24.93936
"""1845-10-13",fruit,81.43277
"""1845-10-13",grain,136.97406
"""1845-10-13",wine,30.96011
"""1845-10-13",liquor,9.85184
"""1845-10-13",regular_clothes,4.30643
"""1845-10-13",furniture,5.81259
"""1845-10-13",luxury_furniture,0.03024
"""1845-10-11",ammunition,19.76968
"""1845-10-11",small_arms,1.44815
"""1845-10-11",artillery,2.96518
"""1845-10-11",canned_food,19.54050
"""1845-10-11",cotton,7.01889
"""1845-10-11",wool,84.35648
"""1845-10-11",silk,1.05551
"""1845-10-11",coal,452.21725
"""1845-10-11",sulphur,27.43195
"""1845-10-11",iron,96.73340
"""1845-10-11",precious_metal,11.90845
"""1845-10-11",steel,41.32278
"""1845-10-11",cement,0.73322
"""1845-10-11",glass,243.09863
"""1845-10-11",fertilizer,18.65851
"""1845-10-11",explosives,4.72784
"""1845-10-11",clipper_convoy,0.91632
"""1845-10-11",fabric,44.95529
"""1845-10-11",lumber,433.39020
"""1845-10-11",paper,10.27176
"""1845-10-11",cattle,94.56870
"""1845-10-11",fish,23.79608
"""1845-10-11",fruit,198.06738
"""1845-10-11",grain,256.22763
"""1845-10-11",wine,153.92831
"""1845-10-11",regular_clothes,19.44821
"""1845-10-11",luxury_clothes,1.58328
"""1845-10-11",furniture,135.21188
"""1845-10-11",luxury_furniture,0.04501
"""1845-10-9",ammunition,18.95099
"""1845-10-9",small_arms,1.55600
"""1845-10-9",artillery,2.75159
"""1845-10-9",canned_food,18.76569
"""1845-10-9",cotton,7.01889
"""1845-10-9",wool,75.29868
"""1845-10-9",silk,0.02744
"""1845-10-9",coal,475.70319
"""1845-10-9",sulphur,27.39880
"""1845-10-9",iron,93.56247
"""1845-10-9",timber,154.41861
"""1845-10-9",precious_metal,11.90845
"""1845-10-9",steel,36.84619
"""1845-10-9",cement,1.23349
"""1845-10-9",glass,233.09122
"""1845-10-9",fertilizer,18.27460
"""1845-10-9",explosives,4.11658
"""1845-10-9",clipper_convoy,1.34262
"""1845-10-9",fabric,31.53671
"""1845-10-9",lumber,363.06631
"""1845-10-9",paper,8.66498
"""1845-10-9",cattle,94.33621
"""1845-10-9",fish,19.47937
"""1845-10-9",fruit,185.53445
"""1845-10-9",grain,248.77939
"""1845-10-9",wine,155.17804
"""1845-10-9",regular_clothes,14.67679
"""1845-10-9",luxury_clothes,1.61551
"""1845-10-9",furniture,129.42712
"""1845-10-9",luxury_furniture,0.03476
"""1845-10-7",ammunition,7.66638
"""1845-10-7",small_arms,3.08035
"""1845-10-7",artillery,1.60629
"""1845-10-7",canned_food,13.15152
"""1845-10-7",coal,339.80124
"""1845-10-7",sulphur,8.91754
"""1845-10-7",iron,95.25540
"""1845-10-7",timber,48.57376
"""1845-10-7",steel,65.83939
"""1845-10-7",cement,7.02496
"""1845-10-7",machine_parts,3.08340
"""1845-10-7",glass,53.47333
"""1845-10-7",fertilizer,2.08411
"""1845-10-7",explosives,1.65536
"""1845-10-7",clipper_convoy,0.22980
"""1845-10-7",fabric,55.81879
"""1845-10-7",lumber,64.74969
"""1845-10-7",paper,12.25159
"""1845-10-7",cattle,73.54904
"""1845-10-7",fish,23.53406
"""1845-10-7",fruit,80.04294
"""1845-10-7",grain,132.47427
"""1845-10-7",wine,30.93839
"""1845-10-7",liquor,11.03427
"""1845-10-7",regular_clothes,4.18521
"""1845-10-7",furniture,5.70865
"""1845-10-7",luxury_furniture,0.03049
"""1845-10-5",ammunition,7.67258
"""1845-10-5",small_arms,3.08459
"""1845-10-5",artillery,1.60629
"""1845-10-5",canned_food,13.02432
"""1845-10-5",coal,339.59067
"""1845-10-5",sulphur,8.91754
"""1845-10-5",iron,93.76859
"""1845-10-5",timber,48.57376
"""1845-10-5",steel,66.30060
"""1845-10-5",cement,7.09003
"""1845-10-5",machine_parts,3.08340
"""1845-10-5",glass,56.81293
"""1845-10-5",fertilizer,2.13245
"""1845-10-5",explosives,1.65536
"""1845-10-5",clipper_convoy,0.22916
"""1845-10-5",fabric,55.81879
"""1845-10-5",lumber,64.74969
"""1845-10-5",paper,12.40546
"""1845-10-5",cattle,75.19528
"""1845-10-5",fish,25.21576
"""1845-10-5",fruit,80.61575
"""1845-10-5",grain,137.66516
"""1845-10-5",wine,30.97534
"""1845-10-5",liquor,10.14664
"""1845-10-5",regular_clothes,4.54050
"""1845-10-5",furniture,6.03558
"""1845-10-5",luxury_furniture,0.03101
"""1845-10-3",ammunition,7.66171
"""1845-10-3",small_arms,3.07690
"""1845-10-3",artillery,1.60629
"""1845-10-3",canned_food,13.02048
"""1845-10-3",coal,339.10516
"""1845-10-3",sulphur,8.91754
"""1845-10-3",iron,98.77316
"""1845-10-3",timber,48.57376
"""1845-10-3",steel,65.92572
"""1845-10-3",cement,7.04294
"""1845-10-3",machine_parts,3.07886
"""1845-10-3",glass,56.79019
"""1845-10-3",fertilizer,2.13196
"""1845-10-3",explosives,1.45795
"""1845-10-3",clipper_convoy,0.22903
"""1845-10-3",fabric,55.81879
"""1845-10-3",lumber,59.02460
"""1845-10-3",paper,12.02856
"""1845-10-3",cattle,74.63062
"""1845-10-3",fish,24.46277
"""1845-10-3",fruit,79.85663
"""1845-10-3",grain,135.78262
"""1845-10-3",wine,30.92902
"""1845-10-3",liquor,8.42975
"""1845-10-3",regular_clothes,3.37161
"""1845-10-3",furniture,5.36441
"""1845-10-3",luxury_furniture,0.02744
"""1845-9-29",canned_food,0.00003
"""1845-9-29",steel,0.69473
"""1845-9-29",cement,0.04294
"""1845-9-29",wine,0.32080
"""1845-9-27",ammunition,6.92987
"""1845-9-27",small_arms,3.26599
"""1845-9-27",artillery,1.60593
"""1845-9-27",canned_food,13.02243
"""1845-9-27",coal,339.88931
"""1845-9-27",sulphur,8.91754
"""1845-9-27",iron,95.25540
"""1845-9-27",timber,47.21878
"""1845-9-27",steel,64.81973
"""1845-9-27",cement,7.08911
"""1845-9-27",machine_parts,3.08340
"""1845-9-27",glass,56.80310
"""1845-9-27",fertilizer,2.10553
"""1845-9-27",explosives,1.65536
"""1845-9-27",clipper_convoy,0.22574
"""1845-9-27",fabric,55.81879
"""1845-9-27",lumber,65.08844
"""1845-9-27",paper,12.34338
"""1845-9-27",cattle,75.11200
"""1845-9-27",fish,25.12482
"""1845-9-27",fruit,80.92435
"""1845-9-27",grain,137.43784
"""1845-9-27",wine,30.95132
"""1845-9-27",liquor,9.99203
"""1845-9-27",regular_clothes,4.38354
"""1845-9-27",furniture,5.89297
"""1845-9-27",luxury_furniture,0.02927
"""1845-9-25",canned_food,0.13174
"""1845-9-25",iron,5.13528
"""1845-9-25",cement,0.11630
"""1845-9-25",cattle,4.73508
"""1845-9-25",fruit,6.77740
"""1845-9-25",wine,0.38217
"""1845-9-25",liquor,0.93045
"""1845-9-25",regular_clothes,0.07523
"""1845-9-25",furniture,0.07608
"""1845-9-23",ammunition,19.77762
"""1845-9-23",small_arms,1.45599
"""1845-9-23",artillery,2.96646
"""1845-9-23",canned_food,19.13727
"""1845-9-23",cotton,0.41061
"""1845-9-23",wool,86.07385
"""1845-9-23",silk,1.96063
"""1845-9-23",coal,452.19012
"""1845-9-23",sulphur,29.82446
"""1845-9-23",iron,96.73340
"""1845-9-23",timber,157.12192
"""1845-9-23",precious_metal,11.90845
"""1845-9-23",steel,41.56827
"""1845-9-23",cement,1.07690
"""1845-9-23",glass,238.61023
"""1845-9-23",fertilizer,18.58423
"""1845-9-23",explosives,4.67331
"""1845-9-23",clipper_convoy,0.93008
"""1845-9-23",fabric,49.28409
"""1845-9-23",lumber,365.88678
"""1845-9-23",paper,9.49667
"""1845-9-23",cattle,100.51596
"""1845-9-23",fish,28.66782
"""1845-9-23",fruit,193.53494
"""1845-9-23",grain,262.82068
"""1845-9-23",wine,153.34100
"""1845-9-23",regular_clothes,16.96375
"""1845-9-23",luxury_clothes,1.40579
"""1845-9-23",furniture,134.60089
"""1845-9-23",luxury_furniture,0.03488
"""1845-9-21",ammunition,19.86847
"""1845-9-21",small_arms,1.46536
"""1845-9-21",artillery,2.96542
"""1845-9-21",canned_food,19.27039
"""1845-9-21",cotton,7.01889
"""1845-9-21",wool,86.11679
"""1845-9-21",silk,1.97644
"""1845-9-21",coal,462.05539
"""1845-9-21",sulphur,27.60065
"""1845-9-21",iron,91.82120
"""1845-9-21",timber,155.63571
"""1845-9-21",precious_metal,11.90845
"""1845-9-21",steel,42.59387
"""1845-9-21",cement,1.15234
"""1845-9-21",glass,243.53442
"""1845-9-21",fertilizer,19.03253
"""1845-9-21",explosives,4.47098
"""1845-9-21",clipper_convoy,0.92709
"""1845-9-21",fabric,44.95529
"""1845-9-21",lumber,389.32352
"""1845-9-21",paper,10.12848
"""1845-9-21",cattle,99.20996
"""1845-9-21",fish,28.41711
"""1845-9-21",fruit,194.90118
"""1845-9-21",grain,263.72687
"""1845-9-21",wine,154.00333
"""1845-9-21",regular_clothes,18.57907
"""1845-9-21",luxury_clothes,1.53531
"""1845-9-21",furniture,132.65756
"""1845-9-21",luxury_furniture,0.03558
"""1845-9-17",ammunition,7.66922
"""1845-9-17",small_arms,3.08240
"""1845-9-17",artillery,1.60629
"""1845-9-17",canned_food,13.02261
"""1845-9-17",coal,341.55478
"""1845-9-17",sulphur,8.91754
"""1845-9-17",iron,95.25540
"""1845-9-17",timber,48.57376
"""1845-9-17",steel,65.92746
"""1845-9-17",cement,7.08502
"""1845-9-17",machine_parts,3.08298
"""1845-9-17",glass,56.63690
"""1845-9-17",fertilizer,2.13245
"""1845-9-17",explosives,1.55734
"""1845-9-17",clipper_convoy,0.22980
"""1845-9-17",fabric,55.81879
"""1845-9-17",lumber,64.74969
"""1845-9-17",paper,12.11978
"""1845-9-17",cattle,74.99100
"""1845-9-17",fish,24.94330
"""1845-9-17",fruit,80.17435
"""1845-9-17",grain,136.98413
"""1845-9-17",wine,30.98352
"""1845-9-17",liquor,9.30350
"""1845-9-17",regular_clothes,3.83646
"""1845-9-17",furniture,5.31091
"""1845-9-17",luxury_furniture,0.02994
"""1845-9-15",ammunition,7.66592
"""1845-9-15",small_arms,3.08386
"""1845-9-15",artillery,1.60593
"""1845-9-15",canned_food,13.01709
"""1845-9-15",coal,339.93222
"""1845-9-15",sulphur,8.91754
"""1845-9-15",iron,95.25540
"""1845-9-15",timber,48.57376
"""1845-9-15",steel,65.92838
"""1845-9-15",cement,7.08978
"""1845-9-15",machine_parts,3.08340
"""1845-9-15",glass,55.72250
"""1845-9-15",fertilizer,2.12747
"""1845-9-15",explosives,1.65536
"""1845-9-15",clipper_convoy,0.22574
"""1845-9-15",fabric,55.81879
